customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charge_per_month,tenure_category_1-2yr,tenure_category_2-4yr,tenure_category_4-6yr,tenure_category_6+yr
3744-ZBHON,0,3,20.2,65.95,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,16.4875,False,False,False,False
3373-DIUUN,0,30,21.25,711.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,22.96451612903226,False,True,False,False
8383-SGHJU,0,33,59.4,1952.8,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,57.43529411764706,False,True,False,False
7607-QKKTJ,0,45,95.0,4368.85,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,94.97500000000001,False,True,False,False
7707-PYBBH,0,40,61.9,2647.1,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,64.56341463414634,False,True,False,False
8984-HPEMB,0,71,118.65,8477.6,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,117.74444444444445,False,False,True,False
4349-GFQHK,0,1,54.35,54.35,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,27.175,False,False,False,False
4139-DETXS,0,72,64.45,4528.0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,62.02739726027397,False,False,True,False
9779-DPNEJ,0,22,80.15,1790.65,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,77.85434782608696,True,False,False,False
9805-FILKB,0,46,20.2,845.6,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,17.99148936170213,False,True,False,False
5793-YOLJN,0,55,21.0,1210.3,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,21.6125,False,False,True,False
0673-IGUQO,0,1,20.45,20.45,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,10.225,False,False,False,False
4123-FCVCB,0,12,75.85,854.45,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,65.72692307692309,False,False,False,False
8819-IMISP,0,31,80.45,2429.1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,75.909375,False,True,False,False
7802-EFKNY,0,5,24.95,100.4,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,16.733333333333334,False,False,False,False
8311-UEUAB,0,67,75.5,5229.45,0,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,76.90367647058824,False,False,True,False
5858-EAFCZ,0,1,44.45,44.45,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22.225,False,False,False,False
8035-BUYVG,0,40,42.35,1716.45,1,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,41.864634146341466,False,True,False,False
1163-ONYEY,0,41,74.55,3023.55,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,71.98928571428571,False,True,False,False
9787-XVQIU,0,1,75.3,75.3,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,37.65,False,False,False,False
8945-MUQUF,0,51,94.8,4837.6,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,93.03076923076924,False,False,True,False
5656-MJEFC,0,42,48.15,2032.3,0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,47.26279069767442,False,True,False,False
6082-OQFBA,0,23,19.65,436.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,18.204166666666666,True,False,False,False
8051-HJRLT,1,1,70.55,70.55,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,35.275,False,False,False,False
8974-OVACP,0,1,20.15,20.15,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,10.075,False,False,False,False
4010-YLMVT,0,56,106.6,5893.95,0,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,103.40263157894736,False,False,True,False
1379-FRVEB,0,15,91.0,1430.05,0,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,89.378125,True,False,False,False
8612-GXIDD,0,12,25.4,313.0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,24.076923076923077,False,False,False,False
6288-CHQJB,0,54,69.95,3871.85,0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,70.39727272727272,False,False,True,False
8160-HOWOX,0,7,66.85,458.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,57.2625,False,False,False,False
3023-GFLBR,0,33,86.15,2745.7,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,80.75588235294117,False,True,False,False
6648-INWPS,0,16,20.15,341.35,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,20.079411764705885,True,False,False,False
4223-BKEOR,0,21,64.85,1336.8,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,60.76363636363636,True,False,False,False
4079-VTGLK,1,30,74.85,2181.75,0,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,70.37903225806451,False,True,False,False
1763-WQFUK,0,3,50.5,147.75,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,36.9375,False,False,False,False
1391-UBDAR,0,11,72.9,818.45,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,68.20416666666667,False,False,False,False
8894-JVDCV,0,62,115.05,7133.45,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,113.22936507936508,False,False,True,False
2023-VQFDL,0,18,19.0,348.8,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,18.357894736842105,True,False,False,False
1345-GKDZZ,0,6,19.55,128.6,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,18.37142857142857,False,False,False,False
2014-MKGMH,0,46,101.1,4674.4,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,99.45531914893617,False,True,False,False
5628-FCGYG,0,21,84.1,1737.45,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,78.97500000000001,True,False,False,False
2560-WBWXF,0,68,24.15,1498.85,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,21.72246376811594,False,False,True,False
0248-IPDFW,0,1,50.1,50.1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,25.05,False,False,False,False
7978-DKUQH,0,25,74.6,1797.75,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,69.14423076923077,False,True,False,False
4335-UPJSI,0,24,19.75,498.1,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.924,True,False,False,False
0524-IAVZO,0,30,85.0,2624.25,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,84.65322580645162,False,True,False,False
2737-YNGYW,0,2,80.55,184.1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,61.36666666666667,False,False,False,False
1784-EZDKJ,0,51,106.8,5498.8,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,105.74615384615385,False,False,True,False
9297-FVVDH,0,57,84.5,4845.4,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,83.54137931034482,False,False,True,False
8007-YYPWD,0,15,25.05,369.1,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,23.06875,True,False,False,False
7101-HRBLJ,0,72,83.7,6096.9,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,83.51917808219177,False,False,True,False
5159-YFPKQ,0,2,75.8,160.75,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,53.583333333333336,False,False,False,False
6635-CPNUN,0,28,96.6,2684.35,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,92.56379310344828,False,True,False,False
4021-RQSNY,1,29,98.5,3004.15,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,100.13833333333334,False,True,False,False
5453-YBTWV,0,70,101.1,6994.8,0,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,98.51830985915493,False,False,True,False
5039-LZRQT,0,13,20.2,273.25,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,19.517857142857142,True,False,False,False
2931-VUVJN,1,59,94.05,5483.9,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,91.39833333333333,False,False,True,False
